old_sha	new_sha	subject
54dc26770dcd9141cbb07bcb3ad46a2ca8c8d66d	9c966b5d9493678260757cf704bb2f90b4be5531	docs: land the iss-96 merge-gate corrections (follow-up to #181) (#182)
e424b3ddf5d3a44c5f1466ab69b3b8a3bc975d30	5b299a3273e8da775eb3639089c0601d27afd628	fix: guard registry + matcher batch (iss-159, iss-144, iss-148 partial) (#183)
9d702749dcbf281cc73a08af2ae331daf77db4c0	4955de3fed9b4b5edd95e4631442d60d799c8dff	feat: plugin binary self-provisions at session start (itd-105, spc-21) (#184)
f63993ffeebcad77372230fb1c25220a476e9b39	966b1060e81e8dd311f753a0162fa90a4c2ff0c8	test: close the memory-ingest boundary coverage gaps (iss-30) (#185)
717a0cce843fd3b83146cefedb06e3d0af75807b	5084470b3a8a7db93a22f321888663c9c5e731de	test: cover the untested refusal guards (iss-34)
277b676ea2570a86d04e7249088d2890ea4e2fac	bbdc5656c1dd17ee2049b8f0cc384365f4dd35b6	fix: resolve the executable symlink before the plugin-root walk (iss-170)
6a08530bfa65f1a2d9a178bf93cd1b5fd67257ca	9764ad9a89213c84fbf564f34aa4875d2a509181	fix: hand-maintained index drift — delete or gate stale directory enumerations (iss-38) (#188)
bbaeee4913f44d0f92eaa52992e225e9598f0872	9023819788d0ce92c3500aa7adff6fb49b5337d4	feat: record-lint checks the record schema across its stores (iss-39) (#189)
9601fa2508d2d1bc5bc1d7ac708d8584d10cdeb9	d5fc2d8d200b9b3cf1964db5861469f57766766b	fix: one canonical glossary, a derived index, and the retired-registry banlist entry (iss-40)
41164f3083725258224c85c3d388df854eddd512	1a05055a257273b0d0a02a27470730b484668835	fix: the lifecycle gains a delivery-state gate, and two id-listings stop drifting (iss-41) (#191)
cb2f2d0afefd9b8bb097876b0ff52e3bc8a24b34	637c287a3ed28584269201468c38572a7dd590c7	fix: the record's orientation is current, and stops silently drifting again (iss-42) (#192)
5662c73b45d13977c3a4da651332da23d60e4a91	3af404635fa54dfb569f4c52f25c279009e695e2	docs: the gate descriptions state what preflight and CI actually run (iss-37) (#193)
f0cd45ea7b2001499523e4f0ac6adbf8f8bfd9a4	a3a5d0e160951b951137d80eff1b733e0e4acfc8	fix: plugin verbs register as /abcd:&lt;verb&gt;, not /abcd:abcd:&lt;verb&gt; (#194)
0ff675a45ab4fb3874ca112687763ab093dcb2b7	50c599eaf1c9563932758a62dca399faa9151d2c	test: prove refs-union id minting across capture and intent branches (#195)
a8641523621efd24e996737b2936740d756b4018	5ad56426bdcbf01751aa2b85058419ef778c81b2	docs: the README layout line names both distribution channels
7d4aa90404275e29da77344a69fae74dd4a4a669	92fe3bd8c0f6b8e7f6248afaff9a07bccf436b7c	docs: iss-43 is re-scoped to its one surviving claim and resolved
539810ae596dbfddaf700ca1a7af96603296db44	aa741a89d2a211d4055b434eb861ca997ad5d4da	docs: correct the iss-43 commit attribution and the exclusion claim
662bf7442a065c022d42d9fed9bfbdb667348f50	5e9840e10d2fa52261a43db5191c650c8382dc6b	docs: correct the attribution split, the packaging claim, and iss-183's corpus
aa1570225e3ba83f13e87c73583ea1094e834b5d	3261d1e2f26c655ef62fc8edadff3f4952ac076a	Merge pull request #196 from REPPL/v050/iss-43
5345a2eff43a4e73ec051d1d7c7a368265ddf8b6	5a45612e4db79b8d035d4bde388d87523ad479e4	docs: land the iss-43 merge-gate corrections (follow-up to #196) (#198)
49aeb8e26ab69ff25924312e144afb9776ccdfdc	1cc73ec2472c9a0ad3503c8130e98d561a618260	chore: give DECISIONS.md and ACKNOWLEDGEMENTS.md a union merge driver (iss-118)
4e668e19371bc10669eb380f7433ee29e132240c	5b1161c7631ab62039fd488b3f6ede456b9bfd88	chore: capture four bugs verified by the bug-hunt loop (round 1)
662edce8d90b3c56f704b95af748eb6b4ed69c58	3e47e70355e5860f5e971d054e5919669b1920f7	fix: the guard fails loud, not silent, when a `<<` is not a heredoc (iss-184)
54fb692271f4abc58c8769faa99c63c1ba82b7b3	93af893979aad92fe9e18ed9092ae5c58428e8db	docs: resolve iss-184 in the ledger and record the round (bug-hunt loop)
c120e527b62460cfd225ad689d68884ec7ba43ef	8bb7a0d517f109424f194a35b8eeb5f54a1e00ad	fix: a heredoc delimiter can't be adjacent to a bare paren (iss-184)
09ab7d757f3e6009c573161d96994b9222d3dd1c	bfeb5298d4dd0a0b9092d73735ca23d2bda7f2da	docs: correct the iss-184 record to describe the real fix
b1cb699bcdfc3a5a48a8ecf5ca4625398833ceb5	996b0a61495c4ec8634daab37a5ec373c4a1191b	Merge remote-tracking branch 'origin/main' into bugfix/iss-184-guard-heredoc-arithmetic-shift-bypass
82fa7376835b400dfd2b389d0735b0902742abe2	0a3437e9a85104dc677b537debac82d53eb12abc	Merge pull request #199 from REPPL/bugfix/iss-184-guard-heredoc-arithmetic-shift-bypass
5bdc6c0461325f3a39ae3b33eb1123454df1fc23	5ffe5de98ce547e4270afa2053d4dcc7609f525a	Merge remote-tracking branch 'origin/main' into chore/iss-118-decisions-merge-union
95e01f6f5357925ae0815fcb40d9d4697cb40846	2ab6019338990421e42793163cd7396a1f8df4bb	Merge pull request #200 from REPPL/chore/iss-118-decisions-merge-union
33d0c5b440ed2f8dea93fdc306033d66d128da71	5dca09754add8c5dfaecc7edeaf3c413464039e8	fix: the scanner detects a second secret token immediately abutting a first (iss-185)
37f870a501dd762dc7f7d3ab24953b98f18661af	7de60dec6fe70c9fc1abbad29d9b8cfe9e01e483	fix: the scanner recovers a fixed-length secret abutting ANY pattern, not just its own (iss-185 review fix)
734fb0f07c55deeab99504bb7f4a3b996d1367f9	4f70a491a496c4017c2afbf674ad5048ddfba1e5	chore: capture a bug found reviewing iss-185's fix (iss-188)
23962809f33c3d77d410b421973b99b7fbe84fd9	16dfbe4c1b735e64511b4c676f3ca2903d14a84e	fix: anchor the adjacency probe so it costs O(1), not O(line length) (iss-185 review fix)
006eeb85cd31d1000975fc2b309f3154eddd09a7	9fc04ea212e36e21edfe6d68ddeb2e8908956d0c	fix: bound the adjacency probe's window so one attempt can't cost O(line length) (iss-185 review fix)
e78251e1d08c3954b7670b7abb939db7487748dc	55b73b43d545bf74fcffb47e2b048ce5bf57a9e1	chore: correct a comment and capture a merge-gate finding (iss-185 PR, iss-189)
2ca3f4b92e851b143ed74b708dee0854d80c8d61	eb61acd6d00b7c6150efa86cf4cbe623ca5125b6	Merge pull request #201 from REPPL/bugfix/iss-185-scanner-adjacent-secret-boundary-bypass
41c62ba345768282cdd5ef4af22d50b4cdbf41b1	7966200aab9e6efa6579b5c70c5d224e43f0b869	fix: the scanner recovers a second secret an open-ended pattern's greedy quantifier swallowed (iss-188)
d17f450c69e0794e4d181eac3a22244ed5578732	8cec9b6c3f3f6f8386140ceec3720ecb769dc3ac	fix: the junction search no longer steps over the junction it is looking for (iss-188)
cd5c75023bee6f04ca16ac741131e335dc35634c	c7d28415a670cb7b0e205dc68a6346a0ebdc288a	Merge pull request #202 from REPPL/bugfix/iss-188-scanner-adjacency-greedy-open-ended
abf20dadf9e200704c4a9823c089f216398d8d9a	ff8cb30c8e7b029d8bec1c49d03067201f76dfd9	fix: capture transitions roll back the destination on a failed source remove (iss-186)
5e10f638440077c28c0f01a728150a3e8041be26	29e9f87b3e91ea3069dc6a822af7cd9454e09f85	chore: resolve iss-186 and record the round (bug-hunt loop round 4)
8fbab11aa4c8a05865179d952ceb48a3099bfeb0	0b2631977e6da00c946a6b6a6957c7fe6e112653	docs: drop eight Unreleased entries already published under 0.4.1
60ecc36015435b9efc54c0193385b2aef377e892	f32e19891e3b59c7a4d7fb959618120a8c6dbcc3	chore: pre-release doc sweep — waive two stress fixtures, name the shell-hazard guard
33779807b9f0311a4a2bb2281d65e1c5b5c7cfb1	049079562c03c3af315d1c851e0aa9e91d4cc3e2	chore: cut v0.4.2 — date the changelog
532d967712d78a690e8afbb9e98cd3ae3c3641ae	992cf19f16594b7a3ddc32a77044eafc721c1f3b	chore: record the v0.4.2 semantic-gate receipts (PROMOTE x2, full tier)
22d1cdc1b76e4c95970c9bfae4751e51fc830215	b562f62d8ea2c42750e0ab6aad33e83287923a3e	Merge pull request #204 from REPPL/chore/release-cut
7b5e150b48889d54c20af41cbeb32dc37f068865	04ea6d4527e187a20454c1aab797cc71978b1920	Merge remote-tracking branch 'origin/main' into bugfix/iss-186-capture-transition-remove-rollback
f71f5d7d6a3f7a3b38262249b39ae58e23a7a53e	1ad1ff8c2764bb8ebb3fd448a0ba7252192b62d0	fix: keep the iss-186 CHANGELOG entry under Unreleased after the v0.4.2 merge
4c56802ffb11528867499e60d27ee91c84d295c1	e2f8c6bb8e64a7071bd7818f8959eae24cf829b8	Merge pull request #203 from REPPL/bugfix/iss-186-capture-transition-remove-rollback
c133c058f3645f22d8607f468c1ff4477b2bd72c	5c0af532dcf464ee4a6557e8076519c72245aa5a	fix: rules.Merge no longer panics when the base declares no domains (iss-187)
